Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: DAPI mean	Nucleus: DAPI sum	Nucleus: DAPI std dev	Nucleus: DAPI max	Nucleus: DAPI min	Nucleus: DAPI range	Nucleus: Opal 570 (C2) mean	Nucleus: Opal 570 (C2) sum	Nucleus: Opal 570 (C2) std dev	Nucleus: Opal 570 (C2) max	Nucleus: Opal 570 (C2) min	Nucleus: Opal 570 (C2) range	Nucleus: Opal 690 mean	Nucleus: Opal 690 sum	Nucleus: Opal 690 std dev	Nucleus: Opal 690 max	Nucleus: Opal 690 min	Nucleus: Opal 690 range	Nucleus: Opal 520 mean	Nucleus: Opal 520 sum	Nucleus: Opal 520 std dev	Nucleus: Opal 520 max	Nucleus: Opal 520 min	Nucleus: Opal 520 range	Nucleus: Sample AF (C5) mean	Nucleus: Sample AF (C5) sum	Nucleus: Sample AF (C5) std dev	Nucleus: Sample AF (C5) max	Nucleus: Sample AF (C5) min	Nucleus: Sample AF (C5) range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: DAPI mean	Cell: DAPI std dev	Cell: DAPI max	Cell: DAPI min	Cell: Opal 570 (C2) mean	Cell: Opal 570 (C2) std dev	Cell: Opal 570 (C2) max	Cell: Opal 570 (C2) min	Cell: Opal 690 mean	Cell: Opal 690 std dev	Cell: Opal 690 max	Cell: Opal 690 min	Cell: Opal 520 mean	Cell: Opal 520 std dev	Cell: Opal 520 max	Cell: Opal 520 min	Cell: Sample AF (C5) mean	Cell: Sample AF (C5) std dev	Cell: Sample AF (C5) max	Cell: Sample AF (C5) min	Cytoplasm: DAPI mean	Cytoplasm: DAPI std dev	Cytoplasm: DAPI max	Cytoplasm: DAPI min	Cytoplasm: Opal 570 (C2) mean	Cytoplasm: Opal 570 (C2) std dev	Cytoplasm: Opal 570 (C2) max	Cytoplasm: Opal 570 (C2) min	Cytoplasm: Opal 690 mean	Cytoplasm: Opal 690 std dev	Cytoplasm: Opal 690 max	Cytoplasm: Opal 690 min	Cytoplasm: Opal 520 mean	Cytoplasm: Opal 520 std dev	Cytoplasm: Opal 520 max	Cytoplasm: Opal 520 min	Cytoplasm: Sample AF (C5) mean	Cytoplasm: Sample AF (C5) std dev	Cytoplasm: Sample AF (C5) max	Cytoplasm: Sample AF (C5) min	Nucleus/Cell area ratio
WK_Scan1.qptiff - resolution #1	d21c05bf-9729-4fc9-b564-06c06230b99b	Cell			Annotation	Polygon	5016.5	11272.1	20.75	17.9671	0.8077	7.2461	3.788	0.8601	145.1059	12334	38.5017	250	90	160	20.1059	1709	26.8293	170	3	167	118.2941	10055	75.633	247	17	230	39.4471	3353	9.8253	62	26	36	91.2353	7755	4.7148	101	84	17	56.25	33.6091	0.6258	13.2275	6.9253	0.8821	87.3717	59.2605	250	5	14.792	21.3807	170	2	98.7699	81.747	248	5	42.6726	13.6476	100	22	91.8186	6.3964	119	82	52.5674	38.8691	196	5	11.5887	16.5926	131	2	87	83.2867	248	5	44.617	15.2084	100	22	92.1702	7.217	119	82	0.3582
WK_Scan1.qptiff - resolution #1	2bf2e83a-5d17-4c3b-bdfc-09662d750e3d	Cell			Annotation	Polygon	5033.5	11273.8	29	24.1097	0.6269	9.0437	5.0635	0.8464	68.9244	8202	15.0345	115	40	75	9.2689	1103	2.4346	28	5	23	14.1176	1680	2.8319	26	10	16	87.605	10425	17.4857	127	53	74	102.8655	12241	5.474	118	93	25	170.75	50.5959	0.8382	18.7414	12.1905	0.7788	30.7737	22.8231	115	10	10.673	2.9317	28	4	12.1387	4.4943	48	7	109.0277	32.609	155	33	109.2963	10.0454	125	86	22.7526	14.5737	100	10	10.9682	2.9435	19	4	11.7226	4.6669	48	7	113.5318	33.2637	155	33	110.6484	10.2647	125	86	0.168
WK_Scan1.qptiff - resolution #1	348dc0db-c3d3-46ab-957d-a00ce648b6c5	Cell			Annotation	Polygon	5050.5	11275.1	34.25	21.9418	0.894	8.1534	5.5844	0.6991	75.7622	10834	16.7412	130	42	88	6.2797	898	2.5437	12	2	10	12.7483	1823	3.2856	25	8	17	67.4126	9640	27.1766	135	29	106	96.2797	13768	8.7165	119	83	36	149.25	45.9631	0.8878	16.652	11.4295	0.738	31.9419	27.113	130	11	12.1595	3.7374	18	2	10.8837	2.1219	25	8	131.7043	40.4054	182	29	115.5498	12.4261	132	83	18.2898	9.5609	81	11	13.9913	1.4717	18	7	10.3028	1.0665	18	9	151.7342	14.8563	182	92	121.5534	5.196	132	100	0.2293
WK_Scan1.qptiff - resolution #1	04b0f888-a973-4193-8057-d658c07e29eb	Cell			Annotation	Polygon	5003.2	11276.1	16.25	18.2171	0.6153	7.4717	3.3302	0.9233	83.3623	5752	40.3849	225	36	189	4.2899	296	1.4359	7	2	5	10.029	692	2.532	18	6	12	43.2609	2985	13.2905	68	20	48	90.4058	6238	4.66	102	83	19	125	40.801	0.9436	13.78	11.7849	0.4757	20.6706	30.5337	225	3	3.0655	1.5244	10	1	7.1349	4.6003	69	4	32.3452	15.922	115	15	86.8095	5.4492	116	80	10.7264	10.0508	57	3	2.8713	1.4471	10	1	6.6759	4.6883	69	4	30.6138	15.6266	115	15	86.2391	5.3506	116	80	0.1278
WK_Scan1.qptiff - resolution #1	c64f369e-4c42-4cd6-a08c-b2af1f7671d4	Cell			Annotation	Polygon	5014.6	11278.8	29.5	20.2762	0.9017	7.0121	5.8961	0.3992	98.1639	11976	26.3258	192	58	134	3.1885	389	1.3807	9	1	8	14.5738	1778	6.9614	47	7	40	33.3852	4073	13.5222	90	20	70	87.0656	10622	4.0954	104	83	21	96	42.2422	0.6761	14.8596	10.3607	0.717	48.347	40.7295	192	4	4.9049	2.8355	14	1	12.2494	14.2892	178	5	51.9383	29.8015	131	20	92.8046	9.465	117	82	25.5843	21.1223	97	4	5.6891	2.9819	14	2	11.1873	16.4977	178	5	60.4157	31.3414	131	23	95.427	10.0516	117	82	0.3098
WK_Scan1.qptiff - resolution #1	fb7aa210-a837-4d76-9fa6-c03c34b00b70	Cell			Annotation	Polygon	4981.5	11279.1	15.75	15.6763	0.8054	5.9493	4.0278	0.8042	44.803	2957	13.1713	105	29	76	7	462	2.3138	12	4	8	11.8939	785	7.6201	36	6	30	73.0606	4822	21.4447	121	45	76	99.4394	6563	6.803	114	89	25	137	45.3484	0.8372	15.4829	11.5075	0.7034	22.58	16.8237	105	4	8.68	2.8648	15	2	9.1818	3.3556	36	4	93.5309	29.8776	154	22	106.1327	9.2419	125	84	19.5496	14.8889	88	4	8.9091	2.8583	15	2	8.812	1.9602	21	4	96.3223	29.7942	154	22	107.0455	9.1596	125	84	0.114
WK_Scan1.qptiff - resolution #1	b8d5ad02-199b-4d7e-addc-260e25cbaee7	Cell			Annotation	Polygon	5050.9	11284.7	25	18.9589	0.874	7.2704	4.3714	0.7996	65.9712	6861	16.1513	110	38	72	8.6731	902	1.9331	12	5	7	19.4327	2021	13.5566	82	9	73	95.5096	9933	20.1639	144	64	80	105.1058	10931	6.4295	120	94	26	136	47.0248	0.7728	16.9589	10.2463	0.8202	25.6484	21.54	110	10	13.1905	3.083	19	5	12.0971	7.0019	82	7	143.7601	33.5126	215	64	119.4799	10.3199	141	94	16.1606	6.2291	56	10	14.2534	2.2201	19	9	10.371	1.4103	19	7	155.1131	24.7947	215	98	122.862	7.8594	141	105	0.1792
WK_Scan1.qptiff - resolution #1	2a58eb1f-7792-485c-8145-b8a6a0fc7f70	Cell			Annotation	Polygon	4997.2	11286.3	26.75	19.1813	0.9136	6.7857	5.2358	0.4656	65.3636	7190	13.7445	104	36	68	12.3364	1357	2.3355	18	8	10	15.8364	1742	8.8717	61	9	52	134.6091	14807	25.0808	197	96	101	120.9545	13305	8.6771	142	108	34	113	42.3846	0.7904	15.1876	11.1367	0.5725	29.0993	23.3253	104	4	14.4746	3.7129	20	3	11.8013	5.1731	61	5	156.7572	39.6808	213	39	127.3289	12.9456	147	89	17.4694	10.0107	67	4	15.1603	3.8129	20	3	10.5073	1.8351	19	5	163.8601	40.8919	213	39	129.3732	13.4251	147	89	0.2368
WK_Scan1.qptiff - resolution #1	2089840d-28cd-4bdc-b0d8-ff5fd22c7b1f	Cell			Annotation	Polygon	5014.1	11288.2	24.5	19.0575	0.8477	6.5416	4.6546	0.6694	99.0874	10206	19.6499	142	56	86	9.7184	1001	3.1449	15	5	10	18.9126	1948	8.1531	44	10	34	104.0194	10714	35.2242	176	51	125	110.0388	11334	11.3802	136	94	42	82	38.253	0.7042	14.2966	9.5063	0.7442	50.5939	36.9833	142	11	14.2303	4.1325	23	5	14.6667	5.8334	44	8	151.1848	43.7142	213	51	124.5788	13.6663	144	94	28.5903	16.0873	74	11	16.2775	2.6286	23	9	12.7401	2.7553	25	8	172.5859	27.349	213	97	131.1762	8.5655	144	109	0.2973
WK_Scan1.qptiff - resolution #1	28823da6-a0ca-44d0-af60-97493a5d0eb6	Cell			Annotation	Polygon	5006	11289.6	21.5	17.5788	0.8743	6.6114	4.0836	0.7977	78.3407	7129	16.2721	116	42	74	11.978	1090	1.5775	15	8	7	15.6923	1428	3.2988	26	11	15	123.3187	11222	19.1421	170	90	80	117.033	10650	6.5717	133	106	27	96	39.7976	0.7617	14.2974	9.2141	0.8163	33.863	27.4716	116	8	14.3902	3.2631	20	6	12.7494	3.3933	26	6	153.9845	35.9463	211	66	125.9147	11.2793	144	96	20.1892	10.4336	62	8	15.1318	3.2904	20	6	11.8446	2.8729	26	6	163.4122	34.6363	211	66	128.6453	11.0217	144	96	0.2231
WK_Scan1.qptiff - resolution #1	d7db79fd-e246-42b9-92a3-16c802bef25c	Cell			Annotation	Polygon	5024	11289.5	24	20.9834	0.685	8.2743	3.6898	0.9063	67.5743	6825	12.1139	109	41	68	13.7822	1392	1.3828	17	9	8	12.5743	1270	1.8185	21	9	12	145.5842	14704	14.7474	173	97	76	123.2277	12446	4.6495	133	111	22	153.5	46.4515	0.894	17.0919	12.8846	0.6599	41.6948	25.7553	128	11	14.0179	3.8717	47	6	14.2321	7.2717	68	7	141.0471	31.8667	206	66	121.3636	10.3992	142	96	36.6194	24.652	128	11	14.0641	4.1893	47	6	14.5573	7.8727	68	7	140.1573	34.1742	206	66	120.9981	11.1522	142	96	0.1528
WK_Scan1.qptiff - resolution #1	aa113bd0-4b75-45e9-9239-3c7fd694fac4	Cell			Annotation	Polygon	5039.8	11291	26	21.3786	0.7149	8.0401	4.5298	0.8198	76.7222	8286	22.8816	150	34	116	10.4259	1126	2.2515	16	8	8	13.4815	1456	2.2733	20	10	10	111.3981	12031	21.8743	168	84	84	110.9074	11978	6.7319	130	102	28	151.75	48.1334	0.8231	17.983	10.5	0.8115	29.4852	25.4107	150	10	12.0033	1.9885	18	8	11.0623	1.8753	20	8	130.2262	21.4873	178	84	116.8213	6.6818	132	102	19.3227	9.4122	60	10	12.3426	1.7527	18	9	10.5418	1.2798	15	8	134.2769	19.1358	178	95	118.0936	5.9523	132	107	0.1696
WK_Scan1.qptiff - resolution #1	06db2a5a-aefd-44b7-9701-99b12288d5ab	Cell			Annotation	Polygon	4992.6	11292.7	12.25	15.4359	0.6461	5.4675	3.6655	0.7693	74.4314	3796	30.4514	160	42	118	8.7843	448	1.4045	12	5	7	12.8235	654	4.8814	29	8	21	87.9412	4485	15.3289	118	50	68	105.4902	5380	5.1083	114	94	20	62	34.6519	0.6489	14.0603	7.432	0.8428	35.254	27.0017	160	8	9.5992	3.6229	18	3	10.5952	3.438	29	6	100.4564	39.5557	190	28	109.6032	12.3502	136	84	25.3134	13.8739	67	8	9.806	3.9708	18	3	10.0299	2.6998	18	6	103.6318	43.0677	190	28	110.6468	13.3974	136	84	0.193
WK_Scan1.qptiff - resolution #1	c5f602ac-ea3e-401a-a4a9-c74f623cd7c6	Cell			Annotation	Polygon	3852.4	1580.3	32.5	21.4304	0.8893	7.756	5.8574	0.6444	61.7197	8147	13.8901	116	31	85	3.3182	438	0.8318	6	2	4	11.4924	1517	3.8074	28	7	21	34.3258	4531	9.1614	63	25	38	83.5606	11030	3.4713	95	79	16	142	46.2883	0.8328	17.0241	10.5	0.7563	21.7754	24.1	116	2	4.3351	1.9854	13	1	7.8579	3.0691	28	4	43.5298	19.5158	144	15	87.2333	7.8212	148	77	9.7374	8.4391	74	2	4.6416	2.1258	13	1	6.7626	1.6511	14	4	46.3037	20.9154	144	15	88.3402	8.4103	148	77	0.2228
WK_Scan1.qptiff - resolution #1	9a54aec1-40c4-48b3-a98a-8b908f6dd523	Cell			Annotation	Polygon	3890.6	1580.8	20.75	20.519	0.6193	7.3179	4.4875	0.8167	89.9647	7647	23.6887	172	47	125	18.2353	1550	15.8292	66	3	63	26.6824	2268	18.1004	133	8	125	27.0941	2303	4.4391	37	20	17	84.3412	7169	2.1688	90	81	9	88.25	39.4069	0.7141	14.2114	10.3667	0.7059	37.5927	36.4314	172	4	13.6685	14.0845	78	2	31.6882	34.7109	215	5	37.5646	13.1354	66	18	88.1854	4.8678	100	80	21.1661	20.8852	98	4	12.2362	13.2003	78	2	33.2583	38.3648	215	5	40.8487	13.2434	66	18	89.3911	4.8559	100	80	0.2213
WK_Scan1.qptiff - resolution #1	4a481c62-d595-472e-a2ff-36178a6b2ab6	Cell			Annotation	Polygon	3899.9	1581.2	42.5	28.4139	0.6615	9.2826	6.6175	0.7588	98.6824	16776	22.0721	178	56	122	5.5294	940	3.7984	35	3	32	14.2059	2415	6.0929	42	6	36	27.9176	4746	4.9392	44	22	22	85.1235	14471	1.9283	91	82	9	106.25	39.0888	0.8738	14.4152	10.4747	0.5945	58.3939	42.691	178	3	5.4312	5.4864	63	1	11.7692	7.3447	64	4	31.3287	10.9259	58	14	86.0816	3.7882	95	79	31.9498	30.5413	130	3	5.3668	6.3619	63	1	10.1699	7.6611	64	4	33.5676	13.0136	58	14	86.7104	4.5132	95	79	0.3909
WK_Scan1.qptiff - resolution #1	403bab00-932a-489b-b3b9-bd7bf2fd5c77	Cell			Annotation	Polygon	3908.8	1579.4	15	14.2564	0.9274	4.9906	3.9532	0.5739	86.375	5528	15.9637	125	52	73	4.4688	286	1.6424	12	2	10	15.8594	1015	4.6355	32	10	22	30.8906	1977	5.8476	47	24	23	85.6406	5481	2.1259	91	82	9	49.75	29.0356	0.7416	11.8765	6.8095	0.8054	43.6059	34.0712	125	5	5.5764	1.7682	13	2	11.5616	4.403	32	4	45.665	15.972	95	16	90.6995	5.544	106	79	23.9137	18.5459	82	5	6.0863	1.5856	13	2	9.5827	2.461	21	4	52.4676	14.49	95	16	93.0288	5.059	106	79	0.2983
WK_Scan1.qptiff - resolution #1	f0cc2108-5b65-4366-b5ec-91b92af75a7e	Cell			Annotation	Polygon	3933	1580.4	20.5	23.9226	0.4501	6.8432	5.961	0.5608	67.3596	5995	18.104	133	43	90	3.3371	297	0.8653	6	2	4	9.8315	875	2.5506	19	6	13	33.5955	2990	7.8923	59	24	35	87.4719	7785	2.8568	96	83	13	106	40.4834	0.8128	13.7136	11.7251	0.5055	34.0303	25.2683	133	5	5	1.5453	10	2	8.711	2.7035	29	5	50.0233	14.4941	87	24	92.9441	5.2107	117	83	25.3059	18.7898	94	5	5.4353	1.38	10	2	8.4176	2.6689	29	5	54.3235	12.6359	87	25	94.3765	4.7161	117	84	0.2008
WK_Scan1.qptiff - resolution #1	f7474f4e-0e56-48c3-a7d9-b25a0a1450d8	Cell			Annotation	Polygon	3923.2	1585.6	58.75	45.4348	0.3576	16.2207	7.7835	0.8835	99.9244	23782	31.8674	196	41	155	3.5966	856	1.1124	13	2	11	22.6387	5388	13.4971	82	8	74	28.6092	6809	4.404	43	21	22	86.2647	20531	1.6843	92	82	10	226.5	64.4324	0.6856	25.4981	12.9853	0.8918	48.7925	39.0503	196	7	5.9715	5.8192	70	1	16.0615	12.7127	111	5	39.4457	25.3046	241	17	89.9945	10.2543	175	80	30.7103	21.2939	96	7	6.8113	6.5357	70	1	13.7355	11.57	111	5	43.2779	28.3543	241	17	91.3135	11.607	175	80	0.2573
WK_Scan1.qptiff - resolution #1	f94d6ad8-23d0-4b07-9809-22179571fd30	Cell			Annotation	Polygon	3880.1	1582.8	31	20.2012	0.9546	7.1639	5.5	0.6106	68.0709	8645	16.3902	114	32	82	4.7244	600	1.1246	8	3	5	9.2992	1181	1.7742	15	7	8	43.5827	5535	8.8662	63	28	35	89.5512	11373	3.2286	96	83	13	157.5	46.7999	0.9037	16.6213	13.0016	0.6211	23.8734	23.885	114	7	6.1566	1.2723	10	3	8.3608	1.6432	26	6	57.7421	11.0439	76	28	94.25	3.8974	102	83	12.7584	5.5743	39	7	6.5168	1.0314	10	4	8.1248	1.5218	26	6	61.303	8.356	76	38	95.4317	3.0738	102	87	0.1934
WK_Scan1.qptiff - resolution #1	53685839-7dab-48e4-a692-95d461790621	Cell			Annotation	Polygon	3909.2	1586	24.5	18.0128	0.9489	6.6062	4.9497	0.6366	92.55	9255	21.7104	154	55	99	3.47	347	0.9995	6	2	4	13.46	1346	2.9385	22	7	15	28.95	2895	6.4938	46	22	24	85.66	8566	2.1937	92	83	9	64	33.0532	0.7361	13.1806	7.0613	0.8496	50.9885	37.7924	154	4	4.0805	1.8031	9	1	10.6245	4.0455	24	4	33.6667	13.6889	62	14	87.2605	5.0216	98	78	25.1739	16.7072	75	4	4.4596	2.0706	9	1	8.8634	3.6203	24	4	36.5963	15.9959	62	14	88.2547	5.9501	98	78	0.3684
WK_Scan1.qptiff - resolution #1	6b3c2fd9-518a-4898-8b26-6e6142f0f5e6	Cell			Annotation	Polygon	3938.6	1587.3	37.25	24.8719	0.7567	8.9726	6.5557	0.7047	59.4702	8980	13.3411	105	30	75	4.1258	623	1.0539	6	2	4	9.3841	1417	2.1474	15	6	9	42.0728	6353	10.4831	68	28	40	91.1987	13771	3.9463	101	85	16	125.25	46.7984	0.7187	17.9597	9.2287	0.8845	27.9145	23.536	105	5	5.2326	1.3462	10	2	8.8509	3.7459	50	5	53.2843	12.5013	78	28	94.666	4.3612	104	85	14.3778	10.2004	52	5	5.7074	1.168	10	3	8.6222	4.2335	50	5	58.0938	9.964	78	32	96.1534	3.6271	104	87	0.2921
WK_Scan1.qptiff - resolution #1	f4fab08c-3995-4eda-b178-19729b4b394d	Cell			Annotation	Polygon	3839.4	1587.9	27.5	20.3444	0.8349	6.79	5.3988	0.6699	65.4286	7786	14.9222	113	37	76	4.3193	514	1.4018	10	2	8	12.563	1495	6.3227	36	7	29	35.6807	4246	8.7187	56	24	32	80.8908	9626	4.608	91	70	21	130.75	42.9867	0.8892	15.1396	11	0.5852	28.4015	25.4907	113	4	7.2348	7.8306	77	2	10.0663	8.2775	121	4	45.6837	12.3527	74	24	85.0777	6.3008	98	68	17.6284	16.0834	96	4	8.0831	8.6853	77	2	9.3399	8.6367	121	4	48.5941	11.7232	74	25	86.2958	6.2078	98	68	0.2147
WK_Scan1.qptiff - resolution #1	92e4aa2f-c151-47cb-9dd8-dcbd5b454e38	Cell			Annotation	Polygon	3916.2	1590.3	19.5	15.9068	0.9685	6.0401	4.1674	0.7069	101.038	7982	24.7891	174	65	109	3.0759	243	0.5494	5	2	3	31.0506	2453	17.5162	111	11	100	24.0127	1897	2.9154	33	19	14	84.3797	6666	1.1581	87	82	5	65.25	30.6888	0.8706	11.0288	8.0186	0.5976	53.3849	36.1715	174	11	3.5547	0.8106	7	2	18.5774	16.3186	111	6	29.7509	4.8028	44	19	86.234	1.938	92	82	33.1452	15.0479	82	11	3.7581	0.8191	7	2	13.2796	12.4899	90	6	32.1882	3.0495	44	23	87.0215	1.6438	92	82	0.2813
WK_Scan1.qptiff - resolution #1	2982c8e8-63cf-46e6-ba22-b4a969c9c36c	Cell			Annotation	Polygon	3874.5	1592.9	36	21.584	0.9711	7.4733	6.0146	0.5712	71.7655	10406	17.9587	151	42	109	4.2138	611	1.0553	7	2	5	9	1305	1.6625	15	7	8	39.5586	5736	9.4228	65	28	37	88.2138	12791	3.4544	98	83	15	148.75	47.1751	0.8399	16.7668	12.8363	0.6126	26.245	27.9265	151	3	5.2633	1.7642	15	2	7.9317	1.6708	23	4	49.435	15.1403	82	16	91.2417	5.4205	104	78	11.7385	7.347	44	3	5.5978	1.8137	15	2	7.5912	1.5251	23	4	52.5824	15.2707	82	16	92.2066	5.5785	104	78	0.2332
WK_Scan1.qptiff - resolution #1	0e63e703-350a-4644-a9a6-97d76d472b33	Cell			Annotation	Polygon	3907.9	1594.1	23	19.6606	0.7477	7.6412	3.6936	0.8885	84.6237	7870	23.3629	166	52	114	3.7097	345	1.3798	11	2	9	8.7097	810	0.9508	12	7	5	26.6452	2478	5.5003	41	20	21	85.1613	7920	1.9353	90	82	8	86.5	37.5308	0.7717	15.0552	7.7807	0.8589	49.2081	30.6652	166	4	4.5173	3.5437	34	1	8.2919	2.3796	19	4	27.8873	10.2477	57	13	85.3382	3.6758	97	79	36.1897	21.3329	131	4	4.8142	4.0209	34	1	8.1383	2.7081	19	4	28.3439	11.4869	57	13	85.4032	4.137	97	79	0.2659
WK_Scan1.qptiff - resolution #1	4ba5f37e-6af0-402c-aaa3-47c90d23c827	Cell			Annotation	Polygon	3889.7	1593.5	44.25	26.6654	0.782	9.2757	6.1934	0.7638	104.7389	18853	18.9602	159	59	100	3.7778	680	0.8941	6	2	4	11.9111	2144	3.3146	28	8	20	27.2278	4901	4.9813	42	20	22	84.8278	15269	1.7995	90	82	8	135.25	45.5073	0.8207	14.8354	12.9964	0.4997	53.1489	41.4777	159	4	4.9485	3.0738	43	2	9.6324	3.1119	28	5	36.2941	10.796	73	20	87.6949	3.6629	101	82	27.6374	20.5869	98	4	5.5275	3.567	43	2	8.5055	2.2848	22	5	40.7775	10.0597	73	21	89.1126	3.5187	101	82	0.3266
WK_Scan1.qptiff - resolution #1	dbd46126-6a21-42ec-802c-60c1385d0c3e	Cell			Annotation	Polygon	3942.5	1595.1	24	19.9711	0.7562	7.2258	4.4773	0.7329	59.1939	5801	16.0647	111	34	77	4.6531	456	0.7336	7	3	4	7.9592	780	1.0043	11	6	5	45.4286	4452	7.6563	65	36	29	93.0204	9116	2.9567	101	88	13	135.5	44.7063	0.8519	16.3821	10.5883	0.7657	20.7298	20.8704	111	2	5.2371	1.5452	13	1	7.3676	1.1989	11	3	52.6066	14.9915	82	17	95.3382	5.0207	106	83	12.278	8.8223	48	2	5.3655	1.6445	13	1	7.2377	1.2	10	3	54.1839	15.7359	82	17	95.8475	5.2355	106	83	0.1735
WK_Scan1.qptiff - resolution #1	76ddc561-e635-4556-b5ab-50c4afcfb847	Cell			Annotation	Polygon	3864	1598.3	41	22.9452	0.9786	7.6079	6.9533	0.362	45.9157	7622	10.449	89	22	67	4.3795	727	1.2434	9	3	6	10.3313	1715	3.6999	25	6	19	39.6627	6584	8.4857	59	26	33	86.9096	14427	3.0587	95	82	13	175.75	49.2405	0.9109	16.8725	13.471	0.5948	17.0965	17.4101	89	2	4.1589	1.7411	9	1	7.6043	3.0971	35	3	40.1929	15.2507	73	13	86.9844	5.476	99	76	8.2208	5.2881	32	2	4.0909	1.8636	8	1	6.7644	2.3133	35	3	40.3562	16.7974	73	13	87.0074	6.0306	99	76	0.2294
WK_Scan1.qptiff - resolution #1	3b73cc92-210b-4dc2-986b-7e48eecae0a4	Cell			Annotation	Polygon	3906.3	1602.5	109.75	63.2088	0.3452	23.1172	10.8185	0.955	104.991	46511	20.6995	189	62	127	4.4153	1956	2.3894	27	2	25	13.0519	5782	5.4768	50	7	43	29.0632	12875	4.6126	41	20	21	86.2235	38197	1.7879	91	82	9	274.75	78.141	0.5654	26.9708	17.3706	0.8936	65.9502	39.3421	189	4	5.1866	4.9567	72	1	12.2527	7.6923	99	4	30.8306	6.8012	48	14	86.7319	2.6388	92	79	39.7852	24.3119	112	4	5.7035	6.0473	72	1	11.7171	8.8366	99	4	32.0151	7.7171	48	14	87.0726	3.0343	92	79	0.3964
WK_Scan1.qptiff - resolution #1	46932b4e-3ac6-40e3-8988-364461fdf881	Cell			Annotation	Polygon	3840.9	1600.2	40.5	25.1378	0.8054	8.8127	6.5642	0.4894	60.3879	9964	13.1035	117	33	84	3.5394	584	0.9846	6	2	4	8.6	1419	1.7454	17	6	11	35.3576	5834	7.4342	56	24	32	82.8909	13677	2.5969	90	75	15	137.5	44.3357	0.879	14.6709	12.9398	0.4686	30.6955	24.5181	117	4	4.1694	1.0425	8	2	7.573	1.8114	18	5	41.0793	8.7705	67	24	84.4631	4.1994	93	69	18.1333	15.8605	78	4	4.4359	0.9484	8	2	7.1385	1.6589	18	5	43.5	8.154	67	25	85.1282	4.5586	93	69	0.2869
WK_Scan1.qptiff - resolution #1	ff419001-9866-4ece-a09b-989b2678ec8a	Cell			Annotation	Polygon	3881.8	1599.9	13.25	13.4635	0.9186	4.9266	3.5777	0.6779	89.2807	5089	19.3896	140	43	97	9.1754	523	9.4096	42	3	39	10.6491	607	2.0484	17	8	9	24.0351	1370	2.7772	31	20	11	83.3158	4749	0.9094	85	81	4	51	27.6127	0.8405	10.0707	7.5623	0.5267	38.4952	37.2589	140	3	6.8269	8.0948	44	1	8.5481	3.8382	39	4	24.5577	5.8571	38	14	83.0433	2.3142	89	78	19.3245	20.6238	108	3	5.9404	7.3813	44	1	7.755	4.0562	39	4	24.755	6.6573	38	14	82.9404	2.6539	89	78	0.2577
WK_Scan1.qptiff - resolution #1	c34e4d45-d6f4-41c2-b174-1550a235eade	Cell			Annotation	Polygon	3921.8	1599.8	22	17.2251	0.9318	6.3145	4.5	0.7077	108.6264	9885	23.7401	178	64	114	3.1319	285	0.6184	5	2	3	17.6044	1602	8.2042	48	8	40	25.0989	2284	2.8482	34	20	14	85.6154	7791	1.2976	89	83	6	87	33.8964	0.9515	11.3989	10.1673	0.4658	50.8917	42.2608	178	7	3.8632	1.3152	13	2	13.7037	9.5811	66	5	31.0741	5.4736	48	20	87.1738	2.087	94	82	30.6846	25.2305	128	7	4.1192	1.3968	13	2	12.3385	9.6667	66	5	33.1654	4.5534	48	20	87.7192	2.0368	94	82	0.2466
WK_Scan1.qptiff - resolution #1	71b09954-8a40-4069-8bc8-3c942bf0b251	Cell			Annotation	Polygon	3887.7	1604.3	16.75	14.7402	0.9688	5.2081	3.933	0.6454	84.4203	5825	11.3389	118	56	62	8.913	615	5.0432	25	4	21	25.3478	1749	13.9598	74	10	64	25.7391	1776	3.2928	34	21	13	84.3043	5817	1.5272	88	82	6	40.75	24.5666	0.8485	8.9367	6.4868	0.6224	47.5179	35.1123	118	5	6.2619	4.2991	25	2	16.5536	12.0844	74	7	26.5476	5.0302	46	20	84.3036	2.0466	91	81	21.798	19.612	90	5	4.4141	2.3343	16	2	10.4242	4.6072	33	7	27.1111	5.9003	46	20	84.303	2.3494	91	81	0.3987
WK_Scan1.qptiff - resolution #1	dee48a28-4906-4809-a87e-2280b1cd8c70	Cell			Annotation	Polygon	3932.5	1604.2	22.5	18.8084	0.7993	6.7171	5.1146	0.5517	108.9247	10130	31.1271	196	52	144	5.5699	518	5.1381	35	2	33	20.3333	1891	11.547	78	7	71	26.1505	2432	4.639	42	22	20	86.7204	8065	1.8259	92	84	8	125	42.8562	0.8552	16.0917	10.9565	0.7476	37.759	40.4552	196	6	7.9821	6.342	54	2	20.8426	19.6971	167	7	47.3108	21.298	88	22	93.1833	6.9875	109	84	21.577	19.3463	110	6	8.5306	6.4659	54	2	20.9584	21.1252	167	7	52.1222	20.661	88	22	94.6528	6.8932	109	84	0.1752
