"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"1440","Efferent VSMC","Granular Cell","Tenm4","Adgrl2",0.022627458803122,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1441","Granular Cell","Granular Cell","Tenm4","Adgrl2",0.0204776188515782,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1442","Efferent VSMC","Afferent VSMC","Tenm4","Adgrl2",0.0235093082200635,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1443","Granular Cell","Afferent VSMC","Tenm4","Adgrl2",0.021277507559391,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1444","Pericyte","IG Mesangial Cell","Tenm4","Adgrl2",0.0238384357996898,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1445","Efferent VSMC","IG Mesangial Cell","Tenm4","Adgrl2",0.0745054400517863,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1446","EG Mesangial Cell","IG Mesangial Cell","Tenm4","Adgrl2",0.0185742544497053,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1447","Granular Cell","IG Mesangial Cell","Tenm4","Adgrl2",0.0677684209710926,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1448","Afferent VSMC","IG Mesangial Cell","Tenm4","Adgrl2",0.020394754072614,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1449","TAL A","IG Mesangial Cell","Tenm4","Adgrl2",0.0232033438250136,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1450","TAL B","IG Mesangial Cell","Tenm4","Adgrl2",0.0189618340711855,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1451","Pericyte","TAL A","Tenm4","Adgrl2",0.00831736509257117,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1452","Efferent VSMC","TAL A","Tenm4","Adgrl2",0.026904599950561,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1453","Granular Cell","TAL A","Tenm4","Adgrl2",0.024358515644648,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1454","TAL A","TAL A","Tenm4","Adgrl2",0.00809234996793565,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1455","Efferent VSMC","TAL B","Tenm4","Adgrl2",0.0224280720671792,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1456","Granular Cell","TAL B","Tenm4","Adgrl2",0.0202967824948918,0,"TENM4_ADGRL2","Tenm4 - Adgrl2","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1457","TAL A","Pericyte","Flrt1","Adgrl3",0.0146294265891985,0,"FLRT1_ADGRL3","Flrt1 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1458","TAL B","Pericyte","Flrt1","Adgrl3",0.0162331665659876,0,"FLRT1_ADGRL3","Flrt1 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1459","TAL A","Efferent VSMC","Flrt1","Adgrl3",0.00409521985914393,0,"FLRT1_ADGRL3","Flrt1 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1460","TAL B","Efferent VSMC","Flrt1","Adgrl3",0.00454948705040017,0,"FLRT1_ADGRL3","Flrt1 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1461","TAL A","EG Mesangial Cell","Flrt1","Adgrl3",0.0397891297018695,0,"FLRT1_ADGRL3","Flrt1 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1462","TAL B","EG Mesangial Cell","Flrt1","Adgrl3",0.0440277469546873,0,"FLRT1_ADGRL3","Flrt1 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1463","TAL A","Granular Cell","Flrt1","Adgrl3",0.0299855537242146,0,"FLRT1_ADGRL3","Flrt1 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1464","TAL B","Granular Cell","Flrt1","Adgrl3",0.0332159516559117,0,"FLRT1_ADGRL3","Flrt1 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1465","TAL A","IG Mesangial Cell","Flrt1","Adgrl3",0.0362370824431661,0,"FLRT1_ADGRL3","Flrt1 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1466","TAL B","IG Mesangial Cell","Flrt1","Adgrl3",0.0401131180231348,0,"FLRT1_ADGRL3","Flrt1 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1467","Efferent VSMC","Pericyte","Tenm2","Adgrl3",0.180567366003776,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1468","Granular Cell","Pericyte","Tenm2","Adgrl3",0.0408822102071807,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1469","TAL A","Pericyte","Tenm2","Adgrl3",0.152663994366577,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1470","TAL B","Pericyte","Tenm2","Adgrl3",0.137890239619419,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1471","MD","Pericyte","Tenm2","Adgrl3",0.196135378495597,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1472","Efferent VSMC","Efferent VSMC","Tenm2","Adgrl3",0.05752136848992,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1473","TAL A","Efferent VSMC","Tenm2","Adgrl3",0.0475295978092722,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1474","TAL B","Efferent VSMC","Tenm2","Adgrl3",0.0424206600860597,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1475","MD","Efferent VSMC","Tenm2","Adgrl3",0.0633002079090965,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1476","Efferent VSMC","EG Mesangial Cell","Tenm2","Adgrl3",0.380816353999397,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1477","Granular Cell","EG Mesangial Cell","Tenm2","Adgrl3",0.106319912019793,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1478","TAL A","EG Mesangial Cell","Tenm2","Adgrl3",0.334604063540547,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1479","TAL B","EG Mesangial Cell","Tenm2","Adgrl3",0.308636614471782,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1480","MD","EG Mesangial Cell","Tenm2","Adgrl3",0.40511379206915,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1481","Efferent VSMC","Granular Cell","Tenm2","Adgrl3",0.314509418015865,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1482","Granular Cell","Granular Cell","Tenm2","Adgrl3",0.0815155363750387,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1483","TAL A","Granular Cell","Tenm2","Adgrl3",0.272798455986374,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1484","TAL B","Granular Cell","Tenm2","Adgrl3",0.24982664443904,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1485","MD","Granular Cell","Tenm2","Adgrl3",0.336877981601806,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1486","Efferent VSMC","IG Mesangial Cell","Tenm2","Adgrl3",0.358176409945208,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1487","Granular Cell","IG Mesangial Cell","Tenm2","Adgrl3",0.0974311964338952,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1488","TAL A","IG Mesangial Cell","Tenm2","Adgrl3",0.313321256990218,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1489","TAL B","IG Mesangial Cell","Tenm2","Adgrl3",0.288289882251228,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1490","MD","IG Mesangial Cell","Tenm2","Adgrl3",0.381920330509701,0,"TENM2_ADGRL3","Tenm2 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1491","Efferent VSMC","Pericyte","Tenm3","Adgrl3",0.0323673784733065,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1492","EG Mesangial Cell","Pericyte","Tenm3","Adgrl3",0.0986687929536236,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1493","Granular Cell","Pericyte","Tenm3","Adgrl3",0.0300088244457078,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1494","IG Mesangial Cell","Pericyte","Tenm3","Adgrl3",0.0315658769191512,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1495","Efferent VSMC","Efferent VSMC","Tenm3","Adgrl3",0.00917959785555511,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1496","EG Mesangial Cell","Efferent VSMC","Tenm3","Adgrl3",0.0294276125390831,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1497","Granular Cell","Efferent VSMC","Tenm3","Adgrl3",0.00849586144634229,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1498","IG Mesangial Cell","Efferent VSMC","Tenm3","Adgrl3",0.00894697771955505,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1499","Efferent VSMC","EG Mesangial Cell","Tenm3","Adgrl3",0.0853892920647516,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1500","EG Mesangial Cell","EG Mesangial Cell","Tenm3","Adgrl3",0.234032369897964,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1501","Granular Cell","EG Mesangial Cell","Tenm3","Adgrl3",0.0794844941193719,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1502","IG Mesangial Cell","EG Mesangial Cell","Tenm3","Adgrl3",0.0833879758123624,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1503","Efferent VSMC","Granular Cell","Tenm3","Adgrl3",0.0651122425173594,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1504","EG Mesangial Cell","Granular Cell","Tenm3","Adgrl3",0.185621355389037,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1505","Granular Cell","Granular Cell","Tenm3","Adgrl3",0.0605168547286556,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1506","IG Mesangial Cell","Granular Cell","Tenm3","Adgrl3",0.0635531476333234,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1507","Efferent VSMC","IG Mesangial Cell","Tenm3","Adgrl3",0.0780975302396829,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1508","EG Mesangial Cell","IG Mesangial Cell","Tenm3","Adgrl3",0.217059760044855,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1509","Granular Cell","IG Mesangial Cell","Tenm3","Adgrl3",0.0726569119269868,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1510","IG Mesangial Cell","IG Mesangial Cell","Tenm3","Adgrl3",0.0762528667047178,0,"TENM3_ADGRL3","Tenm3 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1511","Pericyte","Pericyte","Tenm4","Adgrl3",0.0259374707124729,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1512","Efferent VSMC","Pericyte","Tenm4","Adgrl3",0.0806970233577149,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1513","EG Mesangial Cell","Pericyte","Tenm4","Adgrl3",0.0202193658500786,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1514","Granular Cell","Pericyte","Tenm4","Adgrl3",0.0734445706853513,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1515","Afferent VSMC","Pericyte","Tenm4","Adgrl3",0.0221974592430283,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1516","TAL A","Pericyte","Tenm4","Adgrl3",0.0252479036530186,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1517","TAL B","Pericyte","Tenm4","Adgrl3",0.0206405512307436,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1518","Efferent VSMC","Efferent VSMC","Tenm4","Adgrl3",0.0237354814240941,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1519","Granular Cell","Efferent VSMC","Tenm4","Adgrl3",0.0214826819087127,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1520","Pericyte","EG Mesangial Cell","Tenm4","Adgrl3",0.0691794130751922,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1521","Efferent VSMC","EG Mesangial Cell","Tenm4","Adgrl3",0.196788193536364,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1522","EG Mesangial Cell","EG Mesangial Cell","Tenm4","Adgrl3",0.0544613107620453,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1523","Granular Cell","EG Mesangial Cell","Tenm4","Adgrl3",0.181158338403185,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1524","Afferent VSMC","EG Mesangial Cell","Tenm4","Adgrl3",0.0595856214212823,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1525","TAL A","EG Mesangial Cell","Tenm4","Adgrl3",0.0674197976100519,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1526","TAL B","EG Mesangial Cell","Tenm4","Adgrl3",0.0555553382803805,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1527","Pericyte","Granular Cell","Tenm4","Adgrl3",0.0525305740431294,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1528","Efferent VSMC","Granular Cell","Tenm4","Adgrl3",0.154527112607392,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1529","EG Mesangial Cell","Granular Cell","Tenm4","Adgrl3",0.0411977846977066,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1530","Granular Cell","Granular Cell","Tenm4","Adgrl3",0.141661836984104,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1531","Afferent VSMC","Granular Cell","Tenm4","Adgrl3",0.0451336890428947,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1532","TAL A","Granular Cell","Tenm4","Adgrl3",0.0511711506679601,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1533","TAL B","Granular Cell","Tenm4","Adgrl3",0.042037217895134,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1534","Pericyte","IG Mesangial Cell","Tenm4","Adgrl3",0.0631762679813435,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1535","Efferent VSMC","IG Mesangial Cell","Tenm4","Adgrl3",0.181875275186803,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1536","EG Mesangial Cell","IG Mesangial Cell","Tenm4","Adgrl3",0.0496672019080579,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1537","Granular Cell","IG Mesangial Cell","Tenm4","Adgrl3",0.167183338386675,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1538","Afferent VSMC","IG Mesangial Cell","Tenm4","Adgrl3",0.05436636701702,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1539","TAL A","IG Mesangial Cell","Tenm4","Adgrl3",0.0615592474586272,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1540","TAL B","IG Mesangial Cell","Tenm4","Adgrl3",0.0506700854410321,0,"TENM4_ADGRL3","Tenm4 - Adgrl3","ADGRL","Cell-Cell Contact","PMID: 25728924;PMID: 34022279;PMID: 27091502;PMID: 35907405"
"1541","TAL A","TAL A","Flrt1","Flrt1",0.00266021956243278,0,"FLRT1_FLRT1","Flrt1 - Flrt1","FLRT","Cell-Cell Contact","PMID: 27091502"
"1542","TAL B","TAL A","Flrt1","Flrt1",0.00295578005205877,0,"FLRT1_FLRT1","Flrt1 - Flrt1","FLRT","Cell-Cell Contact","PMID: 27091502"
"1543","TAL A","TAL B","Flrt1","Flrt1",0.00295578005205877,0,"FLRT1_FLRT1","Flrt1 - Flrt1","FLRT","Cell-Cell Contact","PMID: 27091502"
"1544","TAL B","TAL B","Flrt1","Flrt1",0.00328407030421791,0,"FLRT1_FLRT1","Flrt1 - Flrt1","FLRT","Cell-Cell Contact","PMID: 27091502"
"1545","TAL A","EG Mesangial Cell","Flrt1","Unc5c",0.0140484401878386,0,"FLRT1_UNC5C","Flrt1 - Unc5","UNC5","Cell-Cell Contact","PMID: 27091502"
"1546","TAL B","EG Mesangial Cell","Flrt1","Unc5c",0.0155894976031951,0,"FLRT1_UNC5C","Flrt1 - Unc5","UNC5","Cell-Cell Contact","PMID: 27091502"
"1547","TAL A","IG Mesangial Cell","Flrt1","Unc5c",0.0289016461072111,0,"FLRT1_UNC5C","Flrt1 - Unc5","UNC5","Cell-Cell Contact","PMID: 27091502"
"1548","TAL B","IG Mesangial Cell","Flrt1","Unc5c",0.0320191272062493,0,"FLRT1_UNC5C","Flrt1 - Unc5","UNC5","Cell-Cell Contact","PMID: 27091502"
"1549","TAL A","MD","Flrt1","Unc5d",0.00585437102957252,0,"FLRT1_UNC5D","Flrt1 - Unc5d","UNC5","Cell-Cell Contact","PMID: 27091502"
"1550","TAL B","MD","Flrt1","Unc5d",0.00650250009217636,0,"FLRT1_UNC5D","Flrt1 - Unc5d","UNC5","Cell-Cell Contact","PMID: 27091502"
"1551","IG Mesangial Cell","Efferent VSMC","Nrxn3","Lrrtm3",0.0459811224377055,0,"NRXN3_LRRTM3","Nrxn3 - Lrrtm3","NRXN","Cell-Cell Contact","PMID:20519524;PMID:20064387;PMID:20064388;"
"1552","TAL B","Efferent VSMC","Nrxn3","Lrrtm3",0.0412077961301467,0,"NRXN3_LRRTM3","Nrxn3 - Lrrtm3","NRXN","Cell-Cell Contact","PMID:20519524;PMID:20064387;PMID:20064388;"
"1553","MD","Efferent VSMC","Nrxn3","Lrrtm3",0.0336384462670139,0,"NRXN3_LRRTM3","Nrxn3 - Lrrtm3","NRXN","Cell-Cell Contact","PMID:20519524;PMID:20064387;PMID:20064388;"
